LMK_KEY,ADDRESS1,ADDRESS2,ADDRESS3,POSTCODE,BUILDING_REFERENCE_NUMBER,ASSET_RATING,ASSET_RATING_BAND,PROPERTY_TYPE,INSPECTION_DATE,LOCAL_AUTHORITY,CONSTITUENCY,COUNTY,LODGEMENT_DATE,TRANSACTION_TYPE,NEW_BUILD_BENCHMARK,EXISTING_STOCK_BENCHMARK,BUILDING_LEVEL,MAIN_HEATING_FUEL,OTHER_FUEL_DESC,SPECIAL_ENERGY_USES,RENEWABLE_SOURCES,FLOOR_AREA,STANDARD_EMISSIONS,TARGET_EMISSIONS,TYPICAL_EMISSIONS,BUILDING_EMISSIONS,AIRCON_PRESENT,AIRCON_KW_RATING,ESTIMATED_AIRCON_KW_RATING,AC_INSPECTION_COMMISSIONED,BUILDING_ENVIRONMENT,ADDRESS,LOCAL_AUTHORITY_LABEL,CONSTITUENCY_LABEL
128562310742018010315272734809920,,"92, Middleton Grange Shopping Centre",,TS24 7RW,674331830000,65,C,A1/A2 Retail and Financial/Professional services,2017-12-14,E06000001,E14000733,,2018-01-03,Mandatory issue (Property to let).,38,110,4,Grid Supplied Electricity,,,,150,49.34,37.2,109,64.34,No,,,4,Air Conditioning,"92, Middleton Grange Shopping Centre",Hartlepool,Hartlepool
126452748012017101112333207909978,,"203, Raby Road",,TS24 8EH,982687370000,65,C,A1/A2 Retail and Financial/Professional services,2017-10-04,E06000001,E14000733,,2017-10-11,Mandatory issue (Non-marketed sale).,30,87,3,Grid Supplied Electricity,,,,47,75.99,44.9,131.57,99.21,No,,,4,Heating and Natural Ventilation,"203, Raby Road",Hartlepool,Hartlepool
12670620022009021707183340790070,,Eve N C I,"Unit 1/A Rivergreen Business Centre, Queens Meadow Business Park",TS25 2DL,745627000000,50,B,Warehouse and storage,2009-01-30,E06000001,E14000733,Hartlepool (B),2009-02-17,,41,85,3,Natural Gas,,,,399,,,,,,,,,Heating and Natural Ventilation,"Eve N C I, Unit 1/A Rivergreen Business Centre, Queens Meadow Business Park",Hartlepool,Hartlepool
127441102912017112022042905909556,,Unit 12b,Graythorp Industrial Estate,TS25 2DF,561325950000,60,C,A1/A2 Retail and Financial/Professional services,2017-11-10,E06000001,E14000733,,2017-11-20,Mandatory issue (Property to let).,24,69,3,Grid Supplied Electricity,,,,115,82.46,38.98,114.23,99.14,No,,,4,Heating and Natural Ventilation,"Unit 12b, Graythorp Industrial Estate",Hartlepool,Hartlepool
136660830252018090313025907009492,,Unit 53,Middleton Grange Shopping Centre,TS24 7RZ,422707990000,100,D,A1/A2 Retail and Financial/Professional services,2018-07-27,E06000001,E14000733,,2018-09-03,Mandatory issue (Property to let).,23,67,4,Grid Supplied Electricity,,,,43,76.07,34.88,102.22,151.74,No,,,4,Heating and Natural Ventilation,"Unit 53, Middleton Grange Shopping Centre",Hartlepool,Hartlepool
136694720302018112513304500800980,,26 Burn Road,,TS25 1PL,231282800000,72,C,B1 Offices and Workshop businesses,2018-08-10,E06000001,E14000733,,2018-11-25,Mandatory issue (Property to let).,28,82,3,Natural Gas,,,,155,26.57,14.95,43.8,38.32,No,,,4,Heating and Natural Ventilation,26 Burn Road,Hartlepool,Hartlepool
136805331252018090313094600009521,,The Works,86 Middleton Grange Shopping Centre,TS24 7RW,516210220000,59,C,A1/A2 Retail and Financial/Professional services,2018-07-27,E06000001,E14000733,,2018-09-03,Mandatory issue (Property to let).,27,80,4,Grid Supplied Electricity,,,,287,47.36,25.96,76.08,56.19,No,,,4,Heating and Natural Ventilation,"The Works, 86 Middleton Grange Shopping Centre",Hartlepool,Hartlepool
136919004952018090312514605009907,,Quicksilver,102 Middleton Grange Shopping Centre,TS24 7RL,973845200000,102,E,A1/A2 Retail and Financial/Professional services,2018-08-10,E06000001,E14000733,,2018-09-03,Mandatory issue (Property to let).,37,108,4,Grid Supplied Electricity,,,,186,66.72,49,143.59,136.26,No,,,4,Air Conditioning,"Quicksilver, 102 Middleton Grange Shopping Centre",Hartlepool,Hartlepool
137397195752018090414481403009364,,Unit 15,Teesbay Retail Park,TS25 1XJ,347253860000,21,A,A1/A2 Retail and Financial/Professional services,2018-08-31,E06000001,E14000733,,2018-09-04,Mandatory issue (Property on construction).,22,58,5,Grid Supplied Electricity,,,,200,59.29,25.84,68.91,24.98,No,,,4,Air Conditioning,"Unit 15, Teesbay Retail Park",Hartlepool,Hartlepool
137446339012018092401414402009424,,"108a, Whitby Street South",,TS24 7LP,441292220000,89,D,B2 to B7 General Industrial and Special Industrial Groups,2018-08-07,E06000001,E14000733,,2018-09-24,Mandatory issue (Property to let).,28,82,3,Other,,,,115,33.48,18.82,55.15,59.86,No,,,4,Unconditioned,"108a, Whitby Street South",Hartlepool,Hartlepool
133964596212018052216483900009731,,Veolia ES (UK) Ltd,Tofts Farm Industrial Estate West,TS25 2BQ,712160130000,66,C,B1 Offices and Workshop businesses,2018-05-21,E06000001,E14000733,,2018-05-22,Mandatory issue (Marketed sale).,32,93,3,Natural Gas,,,,175,101.2,64.14,187.97,132.86,No,,,4,Heating and Natural Ventilation,"Veolia ES (UK) Ltd, Tofts Farm Industrial Estate West",Hartlepool,Hartlepool
133967529052018060414541502009711,,Hartlepool Divers,Harbour Walk,TS24 0YQ,713092310000,54,C,D2 General Assembly and Leisure plus Night Clubs and Theatres,2018-06-02,E06000001,E14000733,,2018-06-04,Mandatory issue (Marketed sale).,29,85,3,Natural Gas,,,,266,51.34,29.66,86.93,55.23,No,,,4,Heating and Mechanical Ventilation,"Hartlepool Divers, Harbour Walk",Hartlepool,Hartlepool
124869650062017081621165329980680,,67 King Oswy Drive,,TS24 9PF,820253920000,93,D,A1/A2 Retail and Financial/Professional services,2017-08-16,E06000001,E14000733,,2017-08-16,Mandatory issue (Marketed sale).,31,91,3,Grid Supplied Electricity,,,,60,59.5,36.92,108.2,110.74,No,,,4,Heating and Natural Ventilation,67 King Oswy Drive,Hartlepool,Hartlepool
124911895252017092913312707009839,,Costa Coffee,Highlight Retail Park,TS24 0YA,896357030000,21,A,A3/A4/A5 Restaurant and Cafes/Drinking Establishments and Hot Food takeaways,2017-09-21,E06000001,E14000733,,2017-09-29,Mandatory issue (Property on construction).,25,72,4,Grid Supplied Electricity,,,,169,164.4,80.94,237.17,69.94,Yes,,2,5,Air Conditioning,"Costa Coffee, Highlight Retail Park",Hartlepool,Hartlepool
131785148032018032713492379000390,,103 Whitby Street South,,TS24 7LH,409934690000,67,C,B8 Storage or Distribution,2018-03-23,E06000001,E14000733,,2018-03-27,Mandatory issue (Property to let).,26,75,3,Natural Gas,,,,2002,52.89,27.16,79.59,70.49,No,,,4,Heating and Natural Ventilation,103 Whitby Street South,Hartlepool,Hartlepool
132041623032018032812362738000595,,73-75 Jutland Road,,TS25 1LW,251854950000,108,E,B1 Offices and Workshop businesses,2017-03-27,E06000001,E14000733,,2018-03-28,Mandatory issue (Marketed sale).,29,85,3,Natural Gas,,,,276,38.35,22.2,65.05,82.89,No,,,4,Heating and Natural Ventilation,73-75 Jutland Road,Hartlepool,Hartlepool
132054850062018032909404672270840,,Wynyard House,Wynyard Road,TS25 3LQ,474159200000,76,D,B1 Offices and Workshop businesses,2018-03-28,E06000001,E14000733,,2018-03-29,Mandatory issue (Marketed sale).,25,74,3,Natural Gas,,,,1057,31.59,15.89,46.56,48.29,No,,,4,Heating and Natural Ventilation,"Wynyard House, Wynyard Road",Hartlepool,Hartlepool
13523220062009032510510891270410,,"35, Tankerville Street",,TS26 8DT,193423180000,173,G,Retail,2009-03-24,E06000001,E14000733,Hartlepool (B),2009-03-25,,36,53,3,Grid Supplied Electricity,,,,159,,,,,,,,,Heating and Natural Ventilation,"35, Tankerville Street",Hartlepool,Hartlepool
135371120742018072414385457500960,,Unit 7,Hartlepool Workshops,TS25 1UB,470112550000,97,D,B1 Offices and Workshop businesses,2018-06-13,E06000001,E14000733,,2018-07-24,Mandatory issue (Property to let).,24,69,3,Other,,,,30,14.27,6.72,19.68,27.62,No,,,4,Unconditioned,"Unit 7, Hartlepool Workshops",Hartlepool,Hartlepool
135376879952018072414363800009823,,Unit 4,Hartlepool Workshops,TS25 1UB,838990120000,88,D,B8 Storage or Distribution,2018-06-13,E06000001,E14000733,,2018-07-24,Mandatory issue (Property to let).,26,77,3,Grid Supplied Electricity,,,,189,28.88,15.15,44.4,50.67,No,,,4,Heating and Natural Ventilation,"Unit 4, Hartlepool Workshops",Hartlepool,Hartlepool
108944466032016012814230412000497,,Unit 4,Tees Bay Retail Park,TS25 1XJ,671245290000,78,D,A1/A2 Retail and Financial/Professional services,2016-01-19,E06000001,E14000733,,2016-01-28,Mandatory issue (Property to let).,29,86,3,Grid Supplied Electricity,,,,654,91.3,53.67,157.26,141.52,Yes,,2,5,Air Conditioning,"Unit 4, Tees Bay Retail Park",Hartlepool,Hartlepool
109279970742016012915095103140290,UNIT D,Park Tower,"1, Park Road",TS24 7PT,874657100004,149,F,A1/A2 Retail and Financial/Professional services,2016-01-27,E06000001,E14000733,,2016-01-29,Mandatory issue (Property to let).,30,87,3,Grid Supplied Electricity,,,,245,41.28,24.63,72.19,123.09,No,,,4,Heating and Natural Ventilation,"UNIT D, Park Tower, 1, Park Road",Hartlepool,Hartlepool
109283935212016012914524007019807,UNIT A,Park Tower,"1, Park Road",TS24 7PT,874657100001,104,E,A1/A2 Retail and Financial/Professional services,2016-01-27,E06000001,E14000733,,2016-01-29,Mandatory issue (Property to let).,30,88,3,Grid Supplied Electricity,,,,298,44.31,26.58,77.88,92.03,No,,,4,Heating and Natural Ventilation,"UNIT A, Park Tower, 1, Park Road",Hartlepool,Hartlepool
107448190042015113013000827709990,,"4, Cornwall Street",,TS25 5RF,208799720000,90,D,A1/A2 Retail and Financial/Professional services,2015-11-13,E06000001,E14000733,,2015-11-30,Mandatory issue (Marketed sale).,26,76,3,Natural Gas,,,,119,47.49,24.48,71.74,85.37,No,,,4,Heating and Natural Ventilation,"4, Cornwall Street",Hartlepool,Hartlepool
103151788032018013016402006000590,,Aladdins Cave,17 Murray Street,TS26 8PF,807650380000,70,C,A1/A2 Retail and Financial/Professional services,2018-01-30,E06000001,E14000733,,2018-01-30,Mandatory issue (Marketed sale).,28,82,3,Grid Supplied Electricity,,,,161,34.27,19.22,56.32,47.88,No,,,4,Heating and Natural Ventilation,"Aladdins Cave, 17 Murray Street",Hartlepool,Hartlepool
103729620102015120208494398609900,,"7, Lowthian Road",,TS24 8BH,210772690000,93,D,A1/A2 Retail and Financial/Professional services,2015-10-18,E06000001,E14000733,,2015-12-02,Mandatory issue (Marketed sale).,27,79,3,Natural Gas,,,,130,44.58,24.06,70.51,83.17,No,,,4,Heating and Mechanical Ventilation,"7, Lowthian Road",Hartlepool,Hartlepool
104140030952015081816364000009959,,Unit 5a,Park View Road West,TS25 1PE,993400150000,84,D,B1 Offices and Workshop businesses,2015-08-17,E06000001,E14000733,,2015-08-18,Mandatory issue (Property to let).,25,72,3,Natural Gas,,,,324,28.2,13.86,40.62,47.58,No,,,4,Heating and Natural Ventilation,"Unit 5a, Park View Road West",Hartlepool,Hartlepool
104276560902015100621585620100710,,"2c, Ullswater Road",,TS25 1UE,995246120000,84,D,B2 to B7 General Industrial and Special Industrial Groups,2015-09-30,E06000001,E14000733,,2015-10-06,Mandatory issue (Property to let).,29,86,3,Natural Gas,,,,69,47.14,27.68,81.11,79.01,No,,,4,Heating and Natural Ventilation,"2c, Ullswater Road",Hartlepool,Hartlepool
110550820942016031615165912300970,,Wok Inn,West View Road,TS24 9LE,796822310000,74,C,A3/A4/A5 Restaurant and Cafes/Drinking Establishments and Hot Food takeaways,2016-03-12,E06000001,E14000733,,2016-03-16,Mandatory issue (Marketed sale).,30,87,3,Natural Gas,,,,349,112.72,66.68,195.41,167.81,Yes,,2,5,Heating and Natural Ventilation,"Wok Inn, West View Road",Hartlepool,Hartlepool
111212260062018090312553998980040,,Vodafone,192 Middleton Grange Shopping Centre,TS24 7RR,491566800000,80,D,A1/A2 Retail and Financial/Professional services,2018-08-10,E06000001,E14000733,,2018-09-03,Mandatory issue (Property to let).,34,100,4,Grid Supplied Electricity,,,,188,44.98,30.62,89.73,72.26,No,,,4,Heating and Natural Ventilation,"Vodafone, 192 Middleton Grange Shopping Centre",Hartlepool,Hartlepool
111755630052018022308393104009966,,Hartlepool Beer & Wine Co Ltd,Usworth Road,TS25 1PD,964504260000,85,D,B1 Offices and Workshop businesses,2018-02-07,E06000001,E14000733,,2018-02-23,Mandatory issue (Marketed sale).,25,74,3,Natural Gas,,,,468,29.33,14.84,43.5,49.92,No,,,4,Heating and Natural Ventilation,"Hartlepool Beer & Wine Co Ltd, Usworth Road",Hartlepool,Hartlepool
100562930942015040110211637100970,,Unit 3/A,Rivergreen Business Centre,TS25 2DL,890733130000,51,C,B2 to B7 General Industrial and Special Industrial Groups,2015-03-13,E06000001,E14000733,,2015-04-01,Mandatory issue (Property to let).,28,82,3,Natural Gas,,,,602,53.34,29.7,87.04,54.34,No,,,4,Heating and Mechanical Ventilation,"Unit 3/A, Rivergreen Business Centre",Hartlepool,Hartlepool
101419121012015050716242008009220,,Unit 8b,Park View Road West,TS25 1PE,206118720000,201,G,B8 Storage or Distribution,2015-04-02,E06000001,E14000733,,2015-05-07,Mandatory issue (Marketed sale).,26,77,3,Natural Gas,,,,457,56.05,29.28,85.81,225.66,No,,,4,Heating and Natural Ventilation,"Unit 8b, Park View Road West",Hartlepool,Hartlepool
101442605252015051216232501009958,,Unit 12b,Park View Road West,TS25 1PE,988751950000,133,F,B1 Offices and Workshop businesses,2015-04-20,E06000001,E14000733,,2015-05-12,Mandatory issue (Marketed sale).,25,74,3,Natural Gas,,,,1267,27.42,13.82,40.51,72.8,No,,,4,Heating and Natural Ventilation,"Unit 12b, Park View Road West",Hartlepool,Hartlepool
101445450062015051113213387040190,,Unit 11d,Park View Road West,TS25 1PE,982256780000,121,E,B8 Storage or Distribution,2015-04-09,E06000001,E14000733,,2015-05-11,Mandatory issue (Property to let).,25,73,3,Natural Gas,,,,681,48.61,24.31,71.25,117.27,No,,,4,Heating and Natural Ventilation,"Unit 11d, Park View Road West",Hartlepool,Hartlepool
104918352912015092113154604009369,,Guan Can Cook,33 Miers Avenue,TS24 9HH,392624060000,101,E,A3/A4/A5 Restaurant and Cafes/Drinking Establishments and Hot Food takeaways,2015-09-15,E06000001,E14000733,,2015-09-21,Mandatory issue (Marketed sale).,30,89,3,Natural Gas,,,,125,67.21,40.77,119.46,135.71,No,,,4,Heating and Natural Ventilation,"Guan Can Cook, 33 Miers Avenue",Hartlepool,Hartlepool
